SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
AXISNIFTY,EQ,968,968,830.3,852.48,832.1,967.86,211,181307.78,10-JUL-2017,16,INF846K01ZL0
AXISNIFTY,EQ,187,187.5,185.85,187.17,187.21,186.62,9220,1725530.7,12-AUG-2022,140,INF846K01W98,
AXISNIFTY,EQ,189,189.6,187.17,188.84,188.81,187.17,14275,2692634.27,16-AUG-2022,204,INF846K01W98,
AXISNIFTY,EQ,189.7,190.5,188.87,190.09,189.88,188.84,7110,1349690.49,17-AUG-2022,141,INF846K01W98,
AXISNIFTY,EQ,190.85,190.85,189.03,190.13,190.46,190.09,8476,1605295.84,18-AUG-2022,153,INF846K01W98,
AXISNIFTY,EQ,189.8,190.73,187.98,188.51,188.38,190.13,9801,1855999.24,19-AUG-2022,175,INF846K01W98,
AXISNIFTY,EQ,187.53,187.53,184.92,185.12,185.76,188.51,63122,11696322.75,22-AUG-2022,223,INF846K01W98,
AXISNIFTY,EQ,184,187,184,186.31,187,185.12,4129,766832.94,23-AUG-2022,145,INF846K01W98,
AXISNIFTY,EQ,186.31,187.05,185.54,186.82,186.84,186.31,8876,1649283.55,24-AUG-2022,110,INF846K01W98,
AXISNIFTY,EQ,188.5,188.5,184.98,185.97,185.84,186.82,3391,634739.29,25-AUG-2022,156,INF846K01W98,
AXISNIFTY,EQ,186.58,187.65,186.14,186.38,186.88,185.97,2388,446169.8,26-AUG-2022,108,INF846K01W98,
AXISNIFTY,EQ,184,186,181.96,184.06,184.27,186.38,13861,2546048.39,29-AUG-2022,216,INF846K01W98,
AXISNIFTY,EQ,185.5,189,184.37,188.81,188.2,184.06,5415,1011220.93,30-AUG-2022,162,INF846K01W98,
AXISNIFTY,EQ,188,188,185.3,186.36,186.7,188.81,6410,1196006.35,01-SEP-2022,246,INF846K01W98,
AXISNIFTY,EQ,187.75,187.75,185.12,186.13,186.44,186.36,3476,647826.96,02-SEP-2022,142,INF846K01W98,
AXISNIFTY,EQ,186.89,188,186.16,187.22,187.2,186.13,12974,2429350.23,05-SEP-2022,199,INF846K01W98,
AXISNIFTY,EQ,187.86,188,186.51,187.61,187.57,187.22,4296,805387.11,06-SEP-2022,132,INF846K01W98,
AXISNIFTY,EQ,185.61,187.37,185.61,186.84,186.68,187.61,2629,490954.31,07-SEP-2022,130,INF846K01W98,
AXISNIFTY,EQ,187.99,189.01,187,188.42,188.4,186.84,3649,687495.46,08-SEP-2022,153,INF846K01W98,
AXISNIFTY,EQ,190.29,190.3,188.81,188.99,188.82,188.42,3743,709176.85,09-SEP-2022,133,INF846K01W98,
AXISNIFTY,EQ,189.01,190.9,189.01,190.08,189.8,188.99,6367,1209974.63,12-SEP-2022,232,INF846K01W98,
AXISNIFTY,EQ,191,192.3,190.63,191.7,192.28,190.08,4405,844556.3,13-SEP-2022,176,INF846K01W98,
AXISNIFTY,EQ,190.79,192.17,189.09,191.43,191.34,191.7,8468,1617527.9,14-SEP-2022,196,INF846K01W98,
AXISNIFTY,EQ,191.34,191.64,189.75,189.98,190.04,191.43,4028,766895,15-SEP-2022,172,INF846K01W98,
AXISNIFTY,EQ,189.9,191.49,186.5,186.66,186.55,189.98,8111,1524455.66,16-SEP-2022,327,INF846K01W98,
AXISNIFTY,EQ,187.89,187.89,185.61,187.64,187.71,186.66,5755,1077773.31,19-SEP-2022,256,INF846K01W98,
AXISNIFTY,EQ,188.39,190.71,188.39,189.37,189.5,187.64,4169,791134.08,20-SEP-2022,229,INF846K01W98,
AXISNIFTY,EQ,189.5,189.79,187.61,188.57,188.77,189.37,4941,932064.33,21-SEP-2022,232,INF846K01W98,
AXISNIFTY,EQ,188.29,188.7,186.5,187.79,187.9,188.57,6910,1295902.16,22-SEP-2022,269,INF846K01W98,
AXISNIFTY,EQ,187.1,187.1,184,184.5,184.83,187.79,11490,2127291.48,23-SEP-2022,399,INF846K01W98,
AXISNIFTY,EQ,184,184,180.51,181.18,181.21,184.5,36361,6598888.83,26-SEP-2022,326,INF846K01W98,
AXISNIFTY,EQ,182.79,182.79,180.2,181.16,181.34,181.18,5312,962129.38,27-SEP-2022,185,INF846K01W98,
AXISNIFTY,EQ,180.75,181.03,179.01,179.31,179.23,181.16,9773,1757000.48,28-SEP-2022,203,INF846K01W98,
AXISNIFTY,EQ,179.99,181.3,178.5,178.93,179.01,179.31,6437,1156813.18,29-SEP-2022,198,INF846K01W98,
AXISNIFTY,EQ,178.6,182.72,178.31,181.66,181.75,178.93,6766,1221606.97,30-SEP-2022,248,INF846K01W98,
AXISNIFTY,EQ,181.94,181.95,179.11,179.58,179.5,181.66,5335,962005.39,03-OCT-2022,229,INF846K01W98,
AXISNIFTY,EQ,183,183.45,182.01,183.1,183.03,179.58,3844,703091.13,04-OCT-2022,131,INF846K01W98,
AXISNIFTY,EQ,184.89,184.9,183.5,183.64,183.5,183.1,2919,537654.15,06-OCT-2022,159,INF846K01W98,
AXISNIFTY,EQ,184.3,184.3,182.8,183.83,183.94,183.64,3624,665643.4,07-OCT-2022,148,INF846K01W98,
AXISNIFTY,EQ,183.49,183.8,181.1,183.45,183.65,183.83,45471,8312711.27,10-OCT-2022,211,INF846K01W98,
AXISNIFTY,EQ,182.93,182.93,180.38,180.86,180.85,183.45,6927,1260312.02,11-OCT-2022,172,INF846K01W98,
AXISNIFTY,EQ,181.8,182.52,180.31,181.33,182.52,180.86,5857,1061983.83,12-OCT-2022,128,INF846K01W98,
AXISNIFTY,EQ,181.59,181.88,180.31,180.72,180.5,181.33,9176,1661495.2,13-OCT-2022,112,INF846K01W98,
AXISNIFTY,EQ,183.25,184,182.31,182.44,182.4,180.72,3321,609415.05,14-OCT-2022,136,INF846K01W98,
AXISNIFTY,EQ,181.01,183.98,181.01,183.24,183.34,182.44,5465,999641.73,17-OCT-2022,154,INF846K01W98,
AXISNIFTY,EQ,184.65,186.49,184.65,185.23,185.23,183.24,5425,1005916.45,18-OCT-2022,162,INF846K01W98,
AXISNIFTY,EQ,185.74,186.87,184.9,185.4,185.24,185.23,2988,555695.45,19-OCT-2022,147,INF846K01W98,
AXISNIFTY,EQ,185.69,186.72,184.77,186.19,186.72,185.4,5681,1054635.88,20-OCT-2022,207,INF846K01W98,
AXISNIFTY,EQ,186.72,187.45,185.9,186.24,187,186.19,5434,1015522.51,21-OCT-2022,270,INF846K01W98,
AXISNIFTY,EQ,188.01,188.59,187.52,187.7,187.75,187.62,3762,707382.35,25-OCT-2022,141,INF846K01W98,
AXISNIFTY,EQ,189,189,187.01,188.17,188.3,187.7,4631,870829.63,27-OCT-2022,157,INF846K01W98,
AXISNIFTY,EQ,188.31,188.99,188.1,188.32,188.34,188.17,4915,927414.87,28-OCT-2022,129,INF846K01W98,
AXISNIFTY,EQ,189.31,190.8,188.76,190.62,190.73,188.32,19692,3746256.86,31-OCT-2022,253,INF846K01W98,
AXISNIFTY,EQ,191.32,193,191.22,192.62,193,190.62,7820,1502129.47,01-NOV-2022,205,INF846K01W98,
AXISNIFTY,EQ,193.7,193.7,191.36,191.74,191.52,192.62,7413,1422584.61,02-NOV-2022,187,INF846K01W98,
AXISNIFTY,EQ,191.3,192.15,190.81,191.91,191.7,191.74,3924,752275.87,03-NOV-2022,161,INF846K01W98,
AXISNIFTY,EQ,192.8,192.8,191.03,192.02,192.2,191.91,3510,673070.37,04-NOV-2022,165,INF846K01W98,
AXISNIFTY,EQ,193.49,193.49,191.81,192.91,192.79,192.02,4466,860404.59,07-NOV-2022,196,INF846K01W98,
AXISNIFTY,EQ,193.16,194.49,192.08,192.25,192.08,192.91,5533,1068973.42,09-NOV-2022,181,INF846K01W98,
AXISNIFTY,EQ,191.79,191.99,191.01,191.8,191.89,192.25,3327,637767.85,10-NOV-2022,153,INF846K01W98,
AXISNIFTY,EQ,195.5,195.5,193.11,194.39,194.4,191.8,6219,1206919.23,11-NOV-2022,186,INF846K01W98,
AXISNIFTY,EQ,194.89,195.15,194.01,194.56,194.64,194.39,3917,762686.21,14-NOV-2022,176,INF846K01W98,
AXISNIFTY,EQ,195.49,195.79,193.85,194.96,195,194.56,4077,793080.64,15-NOV-2022,153,INF846K01W98,
AXISNIFTY,EQ,195.3,195.82,194.22,194.91,194.8,194.96,10591,2065381.3,16-NOV-2022,133,INF846K01W98,
AXISNIFTY,EQ,194.79,195.49,194.12,194.57,194.12,194.91,6542,1275000.29,17-NOV-2022,158,INF846K01W98,
AXISNIFTY,EQ,194.6,194.7,193.17,194.53,194.38,194.57,3580,694755.45,18-NOV-2022,163,INF846K01W98,
AXISNIFTY,EQ,194.4,194.4,192.16,192.51,192.42,194.53,6851,1320220.46,21-NOV-2022,221,INF846K01W98,
AXISNIFTY,EQ,193.5,193.66,192.43,193.43,193.43,192.51,2133,412167.72,22-NOV-2022,126,INF846K01W98,
AXISNIFTY,EQ,194.7,194.96,193.41,194.35,194.38,193.43,5583,1085293.83,23-NOV-2022,122,INF846K01W98,
AXISNIFTY,EQ,195.5,196.99,194.44,195.81,196.39,194.35,6824,1333216.19,24-NOV-2022,175,INF846K01W98,
AXISNIFTY,EQ,196.8,196.93,195.87,196.67,196.75,195.81,5803,1141153.61,25-NOV-2022,171,INF846K01W98,
AXISNIFTY,EQ,196.4,197.59,196,197.14,197.02,196.67,7576,1494298.1,28-NOV-2022,189,INF846K01W98,
AXISNIFTY,EQ,197.9,198.31,197.41,197.58,197.41,197.14,3908,773402.52,29-NOV-2022,159,INF846K01W98,
AXISNIFTY,EQ,198.5,199.18,197.63,198.89,199.17,197.58,8283,1641868.57,30-NOV-2022,140,INF846K01W98,
AXISNIFTY,EQ,200.5,200.59,199.16,199.65,199.62,198.89,9022,1803853.1,01-DEC-2022,172,INF846K01W98,
AXISNIFTY,EQ,199.9,199.9,198,198.75,198.8,199.65,2976,591512.34,02-DEC-2022,162,INF846K01W98,
AXISNIFTY,EQ,199.7,199.7,197.51,198.3,198.3,198.75,5275,1045639.1,05-DEC-2022,215,INF846K01W98,
AXISNIFTY,EQ,198,198.58,197,198.35,198.52,198.3,3238,641391.42,06-DEC-2022,138,INF846K01W98,
AXISNIFTY,EQ,201.26,201.26,196.96,197.21,197,198.35,8217,1620210.92,07-DEC-2022,128,INF846K01W98,
AXISNIFTY,EQ,197.02,197.99,197,197.46,197.45,197.21,1772,349780.18,08-DEC-2022,110,INF846K01W98,
AXISNIFTY,EQ,198.5,198.5,195.54,196.1,195.94,197.46,10059,1979273.59,09-DEC-2022,192,INF846K01W98,
AXISNIFTY,EQ,196,197.96,195.26,196.5,196.23,196.1,4294,842667.06,12-DEC-2022,182,INF846K01W98,
AXISNIFTY,EQ,197.3,197.62,196.33,197.29,197.52,196.5,4169,820586.69,13-DEC-2022,140,INF846K01W98,
AXISNIFTY,EQ,198,198.69,197.61,198.11,198.06,197.29,5455,1080789.62,14-DEC-2022,175,INF846K01W98,
AXISNIFTY,EQ,201.26,201.26,194.85,195.27,195.12,198.11,5132,1009189.82,15-DEC-2022,195,INF846K01W98,
AXISNIFTY,EQ,195,195.47,193.7,193.83,193.73,195.27,8643,1680189.91,16-DEC-2022,168,INF846K01W98,
AXISNIFTY,EQ,194.5,195.69,193.81,195.33,195.19,193.83,19342,3769090.88,19-DEC-2022,185,INF846K01W98,
AXISNIFTY,EQ,194.2,195.23,193.01,194.97,194.8,195.33,6838,1324004.53,20-DEC-2022,227,INF846K01W98,
AXISNIFTY,EQ,195.8,195.8,193,193.47,193.65,194.97,5076,986834.48,21-DEC-2022,216,INF846K01W98,
AXISNIFTY,EQ,193.51,194,191.81,192.29,192.04,193.47,14948,2875681.95,22-DEC-2022,278,INF846K01W98,
AXISNIFTY,EQ,191.81,191.82,189.01,189.63,189.15,192.29,9160,1745042.23,23-DEC-2022,218,INF846K01W98,
AXISNIFTY,EQ,188.61,192.48,188.61,191.66,191.7,189.63,3448,658746.48,26-DEC-2022,205,INF846K01W98,
AXISNIFTY,EQ,191.51,193.38,191.3,193.1,193.38,191.66,4508,865293.93,27-DEC-2022,215,INF846K01W98,
AXISNIFTY,EQ,192.75,193.4,192.15,192.98,193.07,193.1,5378,1036778.79,28-DEC-2022,136,INF846K01W98,
AXISNIFTY,EQ,192.01,193.48,191.34,192.92,192.99,192.98,2820,541338.61,29-DEC-2022,106,INF846K01W98,
AXISNIFTY,EQ,193.99,194.6,192.59,193.11,192.59,192.92,15278,2968825.29,30-DEC-2022,129,INF846K01W98,
AXISNIFTY,EQ,192.59,193.89,192.31,193.66,193.67,193.11,3041,588241.84,02-JAN-2023,180,INF846K01W98,
AXISNIFTY,EQ,193.66,194,192.88,193.89,193.8,193.66,2010,389318.15,03-JAN-2023,111,INF846K01W98,
AXISNIFTY,EQ,193.79,193.99,192.1,192.19,192.1,193.89,3889,749339.68,04-JAN-2023,116,INF846K01W98,
AXISNIFTY,EQ,192.9,192.99,190.61,191.71,191.9,192.19,17688,3399444.48,05-JAN-2023,152,INF846K01W98,
AXISNIFTY,EQ,191.9,192.5,189.31,189.92,189.94,191.71,7846,1493384.71,06-JAN-2023,177,INF846K01W98,
AXISNIFTY,EQ,189.92,193,189.92,192.13,192.51,189.92,2770,532187.54,09-JAN-2023,214,INF846K01W98,
AXISNIFTY,EQ,191.81,192.24,190.12,190.71,191.06,192.13,5587,1067810.75,10-JAN-2023,220,INF846K01W98,
AXISNIFTY,EQ,190.71,191.59,189.8,190.59,190.6,190.71,8772,1672900.24,11-JAN-2023,233,INF846K01W98,
AXISNIFTY,EQ,190.7,190.82,188.82,190.22,190.28,190.59,7233,1372601.82,12-JAN-2023,279,INF846K01W98,
AXISNIFTY,EQ,190.16,191.87,189.02,191.22,191.21,190.22,5718,1088035.28,13-JAN-2023,293,INF846K01W98,
AXISNIFTY,EQ,192.3,192.3,189.55,190.4,190.56,191.22,3315,632515.78,16-JAN-2023,186,INF846K01W98,
AXISNIFTY,EQ,189.65,191.97,189.64,191.38,191.31,190.4,4722,900302.97,17-JAN-2023,126,INF846K01W98,
AXISNIFTY,EQ,193,193,191.32,192.62,192.95,191.38,2650,509608.96,18-JAN-2023,99,INF846K01W98,
AXISNIFTY,EQ,198.4,198.4,191.59,192.06,192.07,192.62,3869,742249.21,19-JAN-2023,98,INF846K01W98,
AXISNIFTY,EQ,191.8,192.53,191.31,191.54,191.75,192.06,1209,232118.27,20-JAN-2023,85,INF846K01W98,
AXISNIFTY,EQ,192.5,193.07,191.68,191.94,191.95,191.54,11725,2254026.87,23-JAN-2023,146,INF846K01W98,
AXISNIFTY,EQ,193,193.14,192.01,192.41,192.45,191.94,3913,754118.63,24-JAN-2023,183,INF846K01W98,
AXISNIFTY,EQ,192.8,192.8,189.29,190.39,190.52,192.41,5428,1034057.1,25-JAN-2023,295,INF846K01W98,
AXISNIFTY,EQ,190.01,191.99,185.53,186.31,186.49,190.39,21234,3972901.47,27-JAN-2023,415,INF846K01W98,
AXISNIFTY,EQ,186.79,188.83,185.8,187.51,186.96,186.31,12505,2339541.19,30-JAN-2023,246,INF846K01W98,
AXISNIFTY,EQ,187.39,188.89,186.81,187.9,187.71,187.51,5128,963747.2,31-JAN-2023,151,INF846K01W98,
AXISNIFTY,EQ,188.35,191,184.68,190.73,190.9,187.9,16573,3120843.15,01-FEB-2023,178,INF846K01W98,
AXISNIFTY,EQ,190.5,190.5,185.3,187.54,187.6,190.73,15115,2821442.18,02-FEB-2023,290,INF846K01W98,
AXISNIFTY,EQ,188.3,190.16,187.02,189.64,189.02,187.54,18198,3441785.6,03-FEB-2023,229,INF846K01W98,
AXISNIFTY,EQ,189.99,189.99,187.81,189.01,189,189.64,11830,2235515.25,06-FEB-2023,288,INF846K01W98,
AXISNIFTY,EQ,190.3,190.3,187.81,188.28,188.4,189.01,3283,619029.81,07-FEB-2023,136,INF846K01W98,
AXISNIFTY,EQ,189.15,190.11,188.61,189.88,190,188.28,2874,545270.29,08-FEB-2023,163,INF846K01W98,
AXISNIFTY,EQ,189.9,190.89,188.81,190.56,190.76,189.88,12986,2473588,09-FEB-2023,239,INF846K01W98,
AXISNIFTY,EQ,189.9,190.26,189.12,189.6,190.01,190.56,1777,337319.67,10-FEB-2023,157,INF846K01W98,
AXISNIFTY,EQ,190.5,190.5,188.02,189.08,189.32,189.6,3785,715850.62,13-FEB-2023,164,INF846K01W98,
AXISNIFTY,EQ,189.09,190.91,189.09,190.41,190.71,189.08,8376,1592404.12,14-FEB-2023,120,INF846K01W98,
AXISNIFTY,EQ,190.42,191.64,189.75,191.25,191.07,190.41,2982,568266.73,15-FEB-2023,136,INF846K01W98,
AXISNIFTY,EQ,192,192.6,191.48,191.83,191.83,191.25,7922,1522469.27,16-FEB-2023,169,INF846K01W98,
AXISNIFTY,EQ,190.96,191.62,190.55,191.14,191.18,191.83,11215,2144870.82,17-FEB-2023,179,INF846K01W98,
AXISNIFTY,EQ,191.9,191.9,189.31,190.16,190.3,191.14,2941,561002.99,20-FEB-2023,218,INF846K01W98,
AXISNIFTY,EQ,189.81,190.94,189.51,189.98,190.1,190.16,5642,1072635.55,21-FEB-2023,169,INF846K01W98,
AXISNIFTY,EQ,184.3,189.9,184.3,187.27,187.35,189.98,8270,1551848.67,22-FEB-2023,227,INF846K01W98,
AXISNIFTY,EQ,187.28,187.87,186.02,186.71,187.23,187.27,5948,1112939.03,23-FEB-2023,162,INF846K01W98,
AXISNIFTY,EQ,192.3,192.3,185.39,186.32,186.51,186.71,11730,2184477.36,24-FEB-2023,227,INF846K01W98,
AXISNIFTY,EQ,185.15,185.96,184.31,185.41,185.96,186.32,9593,1774404.36,27-FEB-2023,260,INF846K01W98,
AXISNIFTY,EQ,186.3,186.3,183.9,184.41,184.73,185.41,5581,1031199.68,28-FEB-2023,208,INF846K01W98,
AXISNIFTY,EQ,184,186.05,184,185.95,186.05,184.41,3437,638087.74,01-MAR-2023,132,INF846K01W98,
AXISNIFTY,EQ,191.55,191.55,184.04,184.44,184.54,185.95,3589,663382.37,02-MAR-2023,185,INF846K01W98,
AXISNIFTY,EQ,185.09,187.68,185.09,187.17,187.32,184.44,2889,539546.05,03-MAR-2023,138,INF846K01W98,
AXISNIFTY,EQ,188,189.46,188,188.64,188.71,187.17,7480,1410885.82,06-MAR-2023,166,INF846K01W98,
AXISNIFTY,EQ,188.3,189,186.79,188.7,188.7,188.64,3756,707232.01,08-MAR-2023,128,INF846K01W98,
AXISNIFTY,EQ,188.94,188.99,187.1,187.33,187.48,188.7,2930,550376.38,09-MAR-2023,135,INF846K01W98,
AXISNIFTY,EQ,185.91,185.91,184.61,185.61,185.5,187.33,5241,971404.85,10-MAR-2023,199,INF846K01W98,
AXISNIFTY,EQ,186.19,186.87,182.51,183.04,185,185.61,12210,2247953.76,13-MAR-2023,241,INF846K01W98,
AXISNIFTY,EQ,183.05,183.53,181.5,182.03,181.87,183.04,19860,3623498.44,14-MAR-2023,221,INF846K01W98,
AXISNIFTY,EQ,183.67,183.67,180.81,181.09,181.5,182.03,5548,1010139.12,15-MAR-2023,181,INF846K01W98,
AXISNIFTY,EQ,181.7,181.7,179.8,181.03,180.95,181.09,11197,2023715.92,16-MAR-2023,175,INF846K01W98,
AXISNIFTY,EQ,181.4,183.18,180.6,182.71,183.18,181.03,5749,1044609.95,17-MAR-2023,143,INF846K01W98,
AXISNIFTY,EQ,182.99,182.99,179.3,180.91,181.11,182.71,39033,7011369.76,20-MAR-2023,287,INF846K01W98,
AXISNIFTY,EQ,182,182.49,181,182.36,182.4,180.91,2995,544781.1,21-MAR-2023,93,INF846K01W98,
AXISNIFTY,EQ,183.49,183.49,181.67,182.59,182.6,182.36,3532,644351.16,22-MAR-2023,107,INF846K01W98,
AXISNIFTY,EQ,182,182.99,180.9,181.03,180.9,182.59,3506,638254.12,23-MAR-2023,139,INF846K01W98,
AXISNIFTY,EQ,181.5,181.94,179.81,180.38,180.24,181.03,2319,419060.05,24-MAR-2023,128,INF846K01W98,
AXISNIFTY,EQ,181,181.95,180,181.09,180.64,180.38,17650,3193527.26,27-MAR-2023,164,INF846K01W98,
AXISNIFTY,EQ,180.89,181.5,179.7,179.94,179.8,181.09,14621,2634230.41,28-MAR-2023,128,INF846K01W98,
AXISNIFTY,EQ,180,182.2,179.83,181.51,181.54,179.94,8956,1618643.59,29-MAR-2023,110,INF846K01W98,
AXISNIFTY,EQ,182.19,184.97,182.19,184.93,184.85,181.51,4974,913692.19,31-MAR-2023,163,INF846K01W98,
AXISNIFTY,EQ,186.3,186.3,183.73,185.04,185.14,184.93,9473,1750377.34,03-APR-2023,217,INF846K01W98,
AXISNIFTY,EQ,186,186.5,185.22,186.26,186.16,185.04,5832,1084184.84,05-APR-2023,190,INF846K01W98,
AXISNIFTY,EQ,187,187.35,185.25,186.64,186.6,186.26,3923,732650.57,06-APR-2023,120,INF846K01W98,
AXISNIFTY,EQ,187.99,188.32,186.99,187.48,187.62,186.64,2992,560983.78,10-APR-2023,191,INF846K01W98,
AXISNIFTY,EQ,188.31,188.91,187.6,188.23,188.17,187.48,3547,667896.18,11-APR-2023,124,INF846K01W98,
AXISNIFTY,EQ,188.52,189.49,188.34,189.41,189.46,188.23,4231,798374.37,12-APR-2023,101,INF846K01W98,
AXISNIFTY,EQ,190.2,195,188.31,189.77,195,189.41,12300,2332307.75,13-APR-2023,117,INF846K01W98,
AXISNIFTY,EQ,191.3,191.3,187.19,188.51,188.28,189.77,30211,5684057.62,17-APR-2023,259,INF846K01W98,
AXISNIFTY,EQ,194.15,194.15,187.81,188.53,188.54,188.51,3465,652442.26,18-APR-2023,99,INF846K01W98,
AXISNIFTY,EQ,191,191,187.41,187.6,187.45,188.53,7845,1473064.11,19-APR-2023,114,INF846K01W98,
AXISNIFTY,EQ,190.6,193.25,187.25,187.54,187.6,187.6,4502,844898.93,20-APR-2023,131,INF846K01W98,
AXISNIFTY,EQ,187.81,187.99,187.2,187.56,187.55,187.54,1378,258579.27,21-APR-2023,86,INF846K01W98,
AXISNIFTY,EQ,185.12,189.9,185.12,188.79,188.68,187.56,2859,538733.96,24-APR-2023,160,INF846K01W98,
AXISNIFTY,EQ,188.39,189.63,188.39,189.23,188.78,188.79,4184,791274.92,25-APR-2023,135,INF846K01W98,
AXISNIFTY,EQ,188.84,189.89,188.31,189.83,189.89,189.23,1863,352615.12,26-APR-2023,110,INF846K01W98,
AXISNIFTY,EQ,189.84,190.49,189.51,190.33,190.37,189.83,2329,442369.48,27-APR-2023,123,INF846K01W98,
AXISNIFTY,EQ,196.05,196.05,190.4,191.63,191.52,190.33,2776,530593.79,28-APR-2023,137,INF846K01W98,
AXISNIFTY,EQ,197.4,197.4,192,193,193.17,191.63,4927,950650.15,02-MAY-2023,268,INF846K01W98,
AXISNIFTY,EQ,192.44,192.78,191.68,192.06,192.04,193,2631,506290.86,03-MAY-2023,132,INF846K01W98,
AXISNIFTY,EQ,192.6,193.99,191.86,193.61,193.5,192.06,19045,3690176.62,04-MAY-2023,123,INF846K01W98,
AXISNIFTY,EQ,193.3,193.9,192.35,192.58,192.8,193.61,3242,625940.65,05-MAY-2023,173,INF846K01W98,
AXISNIFTY,EQ,198.35,198.35,191.5,194.07,193.79,192.58,15472,3001418.78,08-MAY-2023,210,INF846K01W98,
AXISNIFTY,EQ,197.07,197.07,194.01,194.6,194.59,194.07,3257,634321.7,09-MAY-2023,202,INF846K01W98,
AXISNIFTY,EQ,194.89,195.36,194,194.78,194.71,194.6,16037,3121757.09,10-MAY-2023,163,INF846K01W98,
AXISNIFTY,EQ,195.59,195.59,194.21,194.85,194.85,194.78,5219,1017627,11-MAY-2023,146,INF846K01W98,
AXISNIFTY,EQ,200.7,200.7,193.52,194.6,194.55,194.85,2412,469448.78,12-MAY-2023,167,INF846K01W98,
AXISNIFTY,EQ,195.3,196.36,194.72,195.7,196.1,194.6,6642,1299825.96,15-MAY-2023,240,INF846K01W98,
AXISNIFTY,EQ,201.55,201.55,194.81,195.07,195.09,195.7,5856,1145468.13,16-MAY-2023,251,INF846K01W98,
AXISNIFTY,EQ,199.07,200.9,192.97,193.97,194.15,195.07,4416,856082.62,17-MAY-2023,209,INF846K01W98,
AXISNIFTY,EQ,194.29,194.68,193.31,193.64,193.62,193.97,4138,802534.91,18-MAY-2023,152,INF846K01W98,
AXISNIFTY,EQ,199.45,199.45,192.5,194.07,194.14,193.64,4896,946391.95,19-MAY-2023,219,INF846K01W98,
AXISNIFTY,EQ,194.8,195.07,193.7,194.73,194.62,194.07,3427,666676.83,22-MAY-2023,140,INF846K01W98,
AXISNIFTY,EQ,195,196,195,195.34,195.44,194.73,3403,665886.18,23-MAY-2023,127,INF846K01W98,
AXISNIFTY,EQ,194.86,195.75,194.31,194.8,194.86,195.34,2274,443859.9,24-MAY-2023,110,INF846K01W98,
AXISNIFTY,EQ,194.99,195.98,193.76,195.56,195.12,194.8,3218,625846.32,25-MAY-2023,127,INF846K01W98,
AXISNIFTY,EQ,196.04,196.99,195.13,196.76,196.98,195.56,5308,1041054.71,26-MAY-2023,154,INF846K01W98,
AXISNIFTY,EQ,198,198.5,196.8,197.74,197.56,196.76,6441,1275775.95,29-MAY-2023,219,INF846K01W98,
AXISNIFTY,EQ,197.7,198.87,197.41,198.5,198.52,197.74,2552,506700.38,30-MAY-2023,135,INF846K01W98,
AXISNIFTY,EQ,200.6,200.6,197.4,197.69,197.57,198.5,3821,755869.74,31-MAY-2023,129,INF846K01W98,
AXISNIFTY,EQ,198.8,198.8,197,197.08,197.01,197.69,3373,667331.14,01-JUN-2023,176,INF846K01W98,
AXISNIFTY,EQ,197.11,198.64,197.1,197.75,197.61,197.08,5798,1147506.88,02-JUN-2023,163,INF846K01W98,
AXISNIFTY,EQ,198.99,199.29,198.34,198.65,198.99,197.75,6010,1195689.35,05-JUN-2023,246,INF846K01W98,
AXISNIFTY,EQ,201.4,201.4,197.75,198.87,199.13,198.65,4961,984308.1,06-JUN-2023,185,INF846K01W98,
AXISNIFTY,EQ,199.45,199.89,198.75,199.58,199.54,198.87,5586,1113388.38,07-JUN-2023,165,INF846K01W98,
AXISNIFTY,EQ,200,200,198.75,198.91,198.75,199.58,2067,412753.43,08-JUN-2023,137,INF846K01W98,
AXISNIFTY,EQ,198.83,199.49,197.88,198.16,198.77,198.91,3130,621467.01,09-JUN-2023,138,INF846K01W98,
AXISNIFTY,EQ,197.17,199.22,197.17,198.59,198.45,198.16,3026,600620.56,12-JUN-2023,183,INF846K01W98,
AXISNIFTY,EQ,192.65,200.03,192.65,199.32,199.32,198.59,8551,1705190.08,13-JUN-2023,135,INF846K01W98,
AXISNIFTY,EQ,199.59,199.99,199.19,199.73,199.67,199.32,2688,537137.68,14-JUN-2023,114,INF846K01W98,
AXISNIFTY,EQ,199.52,201,199,199.88,199.92,199.73,3613,723150.27,15-JUN-2023,158,INF846K01W98,
AXISNIFTY,EQ,199.54,201.3,199.52,200.64,200.47,199.88,3455,692547.61,16-JUN-2023,179,INF846K01W98,
AXISNIFTY,EQ,200.51,201.29,199.81,200.18,200.15,200.64,5076,1017173.18,19-JUN-2023,165,INF846K01W98,
AXISNIFTY,EQ,200.49,201,199.17,200.57,201,200.18,3410,681821.13,20-JUN-2023,156,INF846K01W98,
AXISNIFTY,EQ,200.57,201.39,194.55,200.85,200.52,200.57,6920,1390273.39,21-JUN-2023,176,INF846K01W98,
AXISNIFTY,EQ,200.99,201.5,200.19,200.52,200.8,200.85,3191,642009.87,22-JUN-2023,131,INF846K01W98,
AXISNIFTY,EQ,198.1,200.28,198.1,199.04,199,200.52,5809,1157965.07,23-JUN-2023,157,INF846K01W98,
AXISNIFTY,EQ,199,199.87,198.84,199.37,199.3,199.04,2827,563538.5,26-JUN-2023,153,INF846K01W98,
